id,__v,_id,name,type,onMap,overX,overZ,owner,isBank,radius,isCourt,netherX,netherZ,dateFrom,isOffice,createdAt,updatedAt,colorNether,description,isProhibition
223,0,650eee3a2575def69cb7d725,Ферма Вермонта,Город,false,-14721,17583,RouL1N,false,1000,false,-1842,2201,08.10.2022,false,2023-09-23T13:55:06.850Z,2023-09-23T13:55:06.850Z,yellow,"Территория для ферм города ""Вермонт"". Является запреткой не для её жителей",false
222,0,650eee3a2575def69cb7d721,Иннополис,Город,true,2300,14240,Kraineff,false,350,false,288,1780,07.10.2022,false,2023-09-23T13:55:06.765Z,2023-09-23T13:55:06.765Z,yellow,Современный город с высокими технологиями!,false
221,0,650eee3a2575def69cb7d71d,qqCity,Город,true,-15060,3500,Kurumaqq,false,1700,false,-1881,450,06.10.2022,false,2023-09-23T13:55:06.678Z,2023-09-23T13:55:06.678Z,blue,Лучший город (после Мультикора),false
219,0,650eee3a2575def69cb7d715,ImpCity,Город,true,-2000,-16000,M0xx1e,false,2000,false,-250,-2008,06.10.2022,false,2023-09-23T13:55:06.511Z,2023-09-23T13:55:06.511Z,red,"Небольшой город, являющийся базой ТО ИМП, мы занимаемся играми и ивентами. В городе врятли будет много красивой архитектуры, однако вы найдете чем заняться.",false
218,0,650eee3a2575def69cb7d711,Крискин Град,Город,true,-2082,9712,TheKriska,false,300,false,-262,1213,20.04.2022,false,2023-09-23T13:55:06.426Z,2023-09-23T13:55:06.426Z,yellow,жески город я лююлю хот доги,false
217,0,650eee3a2575def69cb7d70d,Котайл-Град,Город,true,-1360,11487,_Kota1L_,false,144,false,-170,1435,25.09.2022,false,2023-09-23T13:55:06.343Z,2023-09-23T13:55:06.343Z,yellow,"Город, которым владеет Котайл",false
216,0,650eee3a2575def69cb7d709,Авангард,Город,true,-5771,-1048,kirushkin_TPEHEP,false,1500,false,-722,-130,12.09.2022,false,2023-09-23T13:55:06.260Z,2023-11-12T12:34:51.502Z,blue,Авангард - Самый комфортный город для выживания!,false
215,0,650eee3a2575def69cb7d705,Версалис,Город,true,-10400,-6300,BlooHA,false,1000,false,1305,714,09.09.2022,false,2023-09-23T13:55:06.173Z,2023-09-23T13:55:06.173Z,green,"Город-мультивселенная. разные вселенные объединились в результате инцидента и повлекли за собой появление самых  
необычных мест",false
214,0,650eee3a2575def69cb7d701,Capybarin52,Город,false,-1441,-4842,Capybarin52,false,400,false,-1299,-601,02.09.2022,false,2023-09-23T13:55:06.085Z,2023-09-23T13:55:06.085Z,blue,"Рп город капибар в стилистике современной италии.
Если ты крутая капибебра, с радостью примем!",false
213,0,650eee392575def69cb7d6fd,Лесной Посёлок,Город,true,7156,13471,LegoManchik,false,1000,false,878,1699,-,false,2023-09-23T13:55:05.994Z,2023-09-23T13:55:05.994Z,yellow,Дискорд Посёлка: https://discord.gg/u88Gvma2cG,false
212,0,650eee392575def69cb7d6f9,Территория maudzeduna2,Город,true,2125,2020,maudzeduna2,false,400,false,265,250,01.09.2022,false,2023-09-23T13:55:05.907Z,2023-09-23T13:55:05.907Z,green,"в прошлом город, но по итогу моя терра",false
211,0,650eee392575def69cb7d6f5,Киноко,Город,true,-6435,-11857,linaxtwist,false,1000,false,-757,-1424,31.08.2022,false,2023-09-23T13:55:05.818Z,2023-09-23T13:55:05.818Z,red,Дерево и домики.,false
210,0,650eee392575def69cb7d6f1,остров Намму,Город,true,-12700,6050,nicelinger,false,1000,false,-1591,756,15.08.2022,false,2023-09-23T13:55:05.733Z,2023-09-23T13:55:05.733Z,blue,"Город в тематике Древних Свитков, рыбакий остров к востоку от Морровинда.",false
209,0,650eee392575def69cb7d6ed,СКАМСК,Город,true,3375,1086,MD_MA,false,500,false,420,148,17.08.2022,false,2023-09-23T13:55:05.648Z,2023-09-23T13:55:05.648Z,green,Город в котором скам является градообразующим предприятием,false
208,0,650eee392575def69cb7d6e9, АурБург,Город,true,12331,5250,rztka,false,1500,false,1550,652,16.08.2022,false,2023-09-23T13:55:05.567Z,2023-09-23T13:55:05.567Z,green,"Немецкий городок со зданиями ""ренессанс"" и ""борокко"". мы, ищем именно - тебя!",false
207,0,650eee392575def69cb7d6e5,Хлеб,Город,false,10198,-365,Parmene,false,200,false,1275,-43,15.08.2022,false,2023-09-23T13:55:05.485Z,2023-09-23T13:55:05.485Z,green,тут живут только хлебные крошки,false
206,0,650eee392575def69cb7d6e1,РамблСити,Город,true,-9234,7668,bomber1337,false,1000,false,-1159,-956,15.08.2022,false,2023-09-23T13:55:05.402Z,2023-09-23T13:55:05.402Z,blue,"Прекрасный город, находится над океаном. Здесь живёт бомбер и министр и их друзья.",false
205,0,650eee392575def69cb7d6dd,ECO City,Город,true,-2570,-369,Legogoshka,false,1500,false,-321,-46,14.08.2022,false,2023-09-23T13:55:05.278Z,2023-09-23T13:55:05.278Z,blue,"Город с красивейшей архитектурой, в которой совмещено два стиля - модерн и хай-тек, а также присутствует огромное количество растительности.",false
204,0,650eee392575def69cb7d6d9,Риверфорд,Город,true,7323,-9267,BleskFox,false,1250,false,909,-1159,13.08.2022,false,2023-09-23T13:55:05.190Z,2023-09-23T13:55:05.190Z,red,Небольшой город выполненный в средневековом стиле,false
203,0,650eee392575def69cb7d6d5,Склад снюса,Город,true,-2100,-11100,Ruslan_Mironov,false,400,false,-275,-1400,13.08.2022,false,2023-09-23T13:55:05.104Z,2023-09-23T13:55:05.104Z,red,-,false
202,0,650eee392575def69cb7d6d1,Мытищи,Город,true,541,-6548,ita1eex,false,200,false,68,-818,12.08.2022,false,2023-09-23T13:55:05.019Z,2023-09-23T13:55:05.019Z,red,-,false
201,0,650eee382575def69cb7d6cd,Floarant,Город,true,2300,-8706,Yumio_spum,false,400,false,277,-1090,12.08.2022,false,2023-09-23T13:55:04.931Z,2023-09-23T13:55:04.931Z,red,Красивое место с пездатым домом,false
200,0,650eee382575def69cb7d6c9,Неллуру,Город,true,2498,2498,I_Moksi       ,false,500,false,302,-1374,09.08.2022,false,2023-09-23T13:55:04.846Z,2023-09-23T13:55:04.846Z,red,Рыбацкий город.,false
199,0,650eee382575def69cb7d6c5,Фарматти,Город,true,5120,-6880,t1mem1x,false,2000,false,640,-860,11.08.2022,false,2023-09-23T13:55:04.759Z,2024-01-13T18:01:15.236Z,red,"<p>Фарматти - город без общего стиля, связанный с вечностью мира.</p>",false
198,0,650eee382575def69cb7d6c1,Уютненько,Город,true,7270,-8521,5ynep,false,650,false,922,-1065,07.08.2022,false,2023-09-23T13:55:04.671Z,2023-09-23T13:55:04.671Z,red,Город таджика,false
197,0,650eee382575def69cb7d6bd,БебраСтан,Город,true,-13437,2626,Kulich228ProChea,false,500,false,-1671,324,06.08.2022,false,2023-09-23T13:55:04.585Z,2023-09-23T13:55:04.585Z,blue,"Город бэбр,сбежавших от Адольфа-бебры, ну тут могут жить кто хочет, Архитектура города:хайтек, киберпанк2099 и брутализм( ну короче да,хайпарик",false
196,0,650eee382575def69cb7d6b9,SaudWest,Город,true,-135,13481,JoyEnd; Jack_Wood,false,1000,false,-12,1885,05.08.2022,false,2023-09-23T13:55:04.501Z,2023-09-23T13:55:04.501Z,yellow,"Город обоснованный двумя странствующими путниками, во имя просветления великой идеологии о которой знаю лишь единицы",false
195,0,650eee382575def69cb7d6b5,Эльфейм ♥,Город,true,2250,-9250,Crazedz,false,1500,false,250,1050,05.08.2022,false,2023-09-23T13:55:04.414Z,2023-09-23T13:55:04.414Z,yellow,Город с дружным комьюнити,false
194,0,650eee382575def69cb7d6b1,Фронард,Город,true,1790,-4692,SOROKUN,false,1500,false,235,-570,05.08.2022,false,2023-09-23T13:55:04.330Z,2023-09-23T13:55:04.330Z,red,"Город с большими планами на СП5. Смешанная архитектура, несколько районов.",false
193,0,650eee382575def69cb7d6ad,Хельмер,Город,true,-3000,-8000,S0venok,false,2000,false,-386,-1010,03.06.2022,false,2023-09-23T13:55:04.246Z,2023-09-23T13:55:04.246Z,red,"Построссия, власть природы",false
192,0,650eee382575def69cb7d6a9,Night Град,Город,true,11949,-12394,SQUICK__,false,2000,false,1492,-1551,04.08.2022,false,2023-09-23T13:55:04.163Z,2023-09-23T13:55:04.163Z,red,Саратов вампиров,false
191,0,650eee382575def69cb7d6a5,РОФ,Город,true,447,-11592,M0rg3nGh0s1,false,2000,false,50,-1443,03.08.2022,false,2023-09-23T13:55:04.073Z,2023-09-23T13:55:04.073Z,red,Республиканская Обсидиановая Федерация,false
190,0,650eee372575def69cb7d6a1,сиськи,Город,true,7300,-6900,MoSmall,false,500,false,912,682,03.08.2022,false,2023-09-23T13:55:03.987Z,2023-09-23T13:55:03.987Z,green,Настоящий пластмассовый мир..,false
189,0,650eee372575def69cb7d69d,Empire,Город,true,874,-5638,Mr_MINIROC,false,700,false,104,-711,02.08.2022,false,2023-09-23T13:55:03.902Z,2023-09-23T13:55:03.902Z,red,"Empire - это не просто город, это целая империя. Которая с каждым днем будет развиватся и идти только вверх.",false
188,0,650eee372575def69cb7d699,NASA-sity,Город,true,4520,-840,_Anch0vy_,false,1000,false,565,-105,20.08.2022,false,2023-09-23T13:55:03.817Z,2023-09-23T13:55:03.817Z,green,"Даём кирки новичкам бесплатно, поощряем билдеров деньгами, открытая казна, только у нас можно заработать ртом",false
187,0,650eee372575def69cb7d695,Нижний Темнокаменск,Город,true,-4700,-12980,Scott_Light,false,1000,false,-550,-1652,02.08.2022,false,2023-09-23T13:55:03.731Z,2023-09-23T13:55:03.731Z,red,"Подземный город, погрязший в преступности. Подпольный бизнес, шайки преступников, отбросы общества нашли приют в темных закоулках этого богом забытого места",false
186,0,650eee372575def69cb7d691,"Дачный посёлок ""Солнечный""",Город,false,9900,6550,Good_Man_31,false,500,false,1232,840,02.08.2022,false,2023-09-23T13:55:03.645Z,2023-09-23T13:55:03.645Z,green,"""Солнечный"" - это тихий дачный посёлок. Тут вы можете собраться со своими друзьями, пожарить шашлык, искупаться на речке и перекопать всю картошку!",false
185,0,650eee372575def69cb7d68d,ЧвякТаун,Город,true,-3925,5226,Beton4uk,false,2000,false,-471,630,-,false,2023-09-23T13:55:03.557Z,2023-09-23T13:55:03.557Z,yellow,"Просто маленькая деревушка с её жителями, уютное и ламповое место для общения с друзьями и приятного время проаожднения.",false
184,0,650eee372575def69cb7d689,Феклист,Город,true,-13250,374,Cotov,false,100,false,-1657,46,-,false,2023-09-23T13:55:03.471Z,2023-09-23T13:55:03.471Z,blue,Город-ферма,false
183,0,650eee372575def69cb7d685,Fedsura,Город,true,4572,-3752,Slashow1,false,300,false,557,-460,05.06.2022,false,2023-09-23T13:55:03.385Z,2023-09-23T13:55:03.385Z,green,Город потных работяг.,false
182,0,650eee372575def69cb7d681,Манты,Город,true,-8750,7480,Jeleiaka,false,750,false,-1100,929,22.03.2024,false,2023-09-23T13:55:03.301Z,2024-03-22T19:39:49.746Z,blue,C майнезом?,false
181,0,650eee372575def69cb7d67d,Хуторок,Город,true,-3150,-800,Finch_16,false,300,false,-393,-100,-,false,2023-09-23T13:55:03.218Z,2023-09-23T13:55:03.218Z,blue,"Котэджный поселок ""Хуторок""",false
180,0,650eee372575def69cb7d679,TPS squad,Город,false,650,3760,3BE3DA,false,500,false,83,480,-,false,2023-09-23T13:55:03.134Z,2023-09-23T13:55:03.134Z,yellow,Второй Район OTSO CITY,false
179,0,650eee372575def69cb7d675," Село ""Уютненько""",Город,true,12700,-555,YourSancho,false,500,false,1600,-60,20.07.2022,false,2023-09-23T13:55:03.043Z,2023-09-23T13:55:03.043Z,green,"Нереально уютное место, приходите на обэд.",false
178,0,650eee362575def69cb7d671,Celestus,Город,true,930,-7238,lyaguxa,false,550,false,121,-910,-,false,2023-09-23T13:55:02.956Z,2023-09-23T13:55:02.956Z,red," Город, охваченный технологиями и растениями в уникальном стиле Биопанк.",false
177,0,650eee362575def69cb7d66d,Myfgrad,Город,true,10560,-13135,mefofilov,false,500,false,1324,-1629,-,false,2023-09-23T13:55:02.608Z,2023-09-23T13:55:02.608Z,red,"Город состоит из фентезийного стиля. Там будут присутствовать места для рп, а так же места для ивентов.",false
176,0,650eee362575def69cb7d669,Дрочсити,Город,true,-9242,-352,JLyKA,false,250,false,-1164,-41,-,false,2023-09-23T13:55:02.526Z,2023-09-23T13:55:02.526Z,blue,"Крутой НН город под названием: ""ДрочСити"". Имеется основной остров и 3 полуострова, на каждом из которых будут микрорайоны на разные тематики",false
175,0,650eee362575def69cb7d665,Альбион,Город,true,7044,12208,__Retri__,false,500,false,875,1523,13.04.2024,false,2023-09-23T13:55:02.439Z,2024-04-13T16:36:44.877Z,yellow,Тихий пригород Лондона 20 -21 века. Известен своим большим и необъятным лесом.,false
174,0,650eee362575def69cb7d661,Copper Town,Город,true,9150,7650,Zombain_,false,700,false,1078,641,-,false,2023-09-23T13:55:02.353Z,2023-09-23T13:55:02.353Z,green,"Это был обычный шахтёрский город до приезда учёного помешанного на меди. Вокруг этого учёного ходят много слухов в городе, одни говорят что слышат крики из его лаборатории, а другие что после его приезда люди начали покрываться медью",false
173,0,650eee362575def69cb7d65d,Геленджик,Город,true,-6020,7350,Handil_,false,1000,false,-740,900,-,false,2023-09-23T13:55:02.268Z,2023-09-23T13:55:02.268Z,yellow,Город в стилистике СССР - Sci fi,false
172,0,650eee362575def69cb7d659,Вайтран,Город,true,-13210,3577,Kevond,false,450,false,-1650,446,12.07.2022,false,2023-09-23T13:55:02.181Z,2023-09-23T13:55:02.181Z,blue,Не большой средневековый городок окружённый горами,false
171,0,650eee362575def69cb7d655, Вальдер,Город,true,-11815,1800,Babka_trax,false,1700,false,-1488,228,12.07.2022,false,2023-09-23T13:55:02.092Z,2023-09-23T13:55:02.092Z,blue,Лучший город на всём Свете!,false
170,0,650eee352575def69cb7d651,BomzCity,Город,true,-881,1167,Felky_,false,500,false,-115,153,-,false,2023-09-23T13:55:01.997Z,2023-09-23T13:55:01.997Z,yellow,"Город для новичков, приютим каждого! Дадим нужные ресурсы.",false
169,0,650eee352575def69cb7d64d,Колхоз,Город,true,-225,3350,Zhizhoid,false,1000,false,-23,430,-,false,2023-09-23T13:55:01.913Z,2023-09-23T13:55:01.913Z,yellow,Простой колхоз в котором живут и трудятся лютые работяги,false
168,0,650eee352575def69cb7d649,Яхтинск,Город,true,-1111,11400,MakDac,false,1000,false,138,1554,-,false,2023-09-23T13:55:01.832Z,2023-09-23T13:55:01.832Z,yellow,"Город, который состоит из яхт! Любовь к морю, яхтам и свежему воздуху создала его",false
167,0,650eee352575def69cb7d645,"Остров ""РОЗ""",Город,true,-5045,7365,Mr_Derti,false,2000,false,-630,920,14.12.2022,false,2023-09-23T13:55:01.745Z,2023-09-23T13:55:01.745Z,yellow,Туристический город мечты. (На воде),false
166,0,650eee352575def69cb7d641,Маньян,Город,true,-10404,-778,_TheBombaDuster_,false,1000,false,-1297,-98,-,false,2023-09-23T13:55:01.659Z,2023-09-23T13:55:01.659Z,blue,"Китайский город XVII Века, город самураев, и очень отважных самураев",false
165,0,650eee352575def69cb7d63d,DOWN CITY,Город,false,2100,2000,BatiaTop,false,1000,false,275,250,-,false,2023-09-23T13:55:01.574Z,2023-09-23T13:55:01.574Z,green,Великий город МЕЛШЕРА BatiaTop и  КОЗЯВОЧКИ,false
163,0,650eee352575def69cb7d635,HillTop,Город,true,-8650,-8100,VacBanchik,false,2000,false,-1075,-1000,30.06.2022,false,2023-09-23T13:55:01.403Z,2023-09-23T13:55:01.403Z,blue,"TrapBurg - это город стиле мульти-вселенной, у нас можно строить в том стиле который лежит у тебя в душе, мы рады всем. TRapBurg - город с очень дружным коллективом, и огромном количеством ферм, с нами тебе откроются большие возможности. С любовью жители города TrapBurg",false
162,0,650eee352575def69cb7d631,Indivinity,Город,true,10500,-12750,KvaksHDX,false,1000,false,1312,-1539,-,false,2023-09-23T13:55:01.319Z,2023-09-23T13:55:01.319Z,red,Город в фэнтэзи sci-fi стиле.,false
161,0,650eee352575def69cb7d62d,Машрум,Город,true,-10678,436,Koritssa,false,1000,false,-1334,2,-,false,2023-09-23T13:55:01.237Z,2023-09-23T13:55:01.237Z,blue,"Грибной биом? Нет, уютный приятный город усыпанный мухаморчиками.",false
160,0,650eee352575def69cb7d629,А.р.т,Город,true,8059,-3923,Pipega_,false,1000,false,1000,-500,04.07.2022,false,2023-09-23T13:55:01.152Z,2023-09-23T13:55:01.152Z,green,Город в котором будут построены множество арт объекты разных тематик ,false
159,0,650eee352575def69cb7d625,ДЫРА ИЗГОЕВ,Город,true,-4866,-56,internetAtaka,false,350,false,-611,-100,-,false,2023-09-23T13:55:01.067Z,2023-09-23T13:55:01.067Z,blue,малюсенькое поселение из говна и палок. Жизнь в скучной яме и без душных поручений,false
158,0,650eee342575def69cb7d621,Трудоград,Город,true,11785,8994,_Sludge,false,1600,false,1457,1137,-,false,2023-09-23T13:55:00.983Z,2023-09-23T13:55:00.983Z,green,маленькая деревушка на окраине страны,false
157,0,650eee342575def69cb7d61d,Питер,Город,true,-175,-8379,Dinnerlone,false,700,false,-10,-1045,-,false,2023-09-23T13:55:00.899Z,2023-09-23T13:55:00.899Z,red,Стилистика города Германия 50-х. Ещё у нашего города есть второе неофициально название Питербург.,false
156,0,650eee342575def69cb7d619,Баобан,Город,true,4200,-1400,ChingisHs,false,1500,false,527,-179,03.07.2022,false,2023-09-23T13:55:00.815Z,2023-09-23T13:55:00.815Z,green,"Город в эко стиле, заросшие здания и дома-баобабы.",false
155,0,650eee342575def69cb7d615,ReField,Город,true,-8200,-1200,StepanSK,false,2000,false,-1031,-150,-,false,2023-09-23T13:55:00.730Z,2023-09-23T13:55:00.730Z,blue,"Небольшой городок, в котором может произойти всё что угодно.",false
154,0,650eee342575def69cb7d611,Нонхейм,Город,true,1460,-10000,_Primorskiy_,false,250,false,178,-1262,-,false,2023-09-23T13:55:00.644Z,2023-09-23T13:55:00.644Z,red,"Европейский городок на берегу теплого моря, расположен в на тропическом полуострове с роскошными пляжами. Город полон животных, ламповой атмосферы и загадок.",false
153,0,650eee342575def69cb7d60d,Fallen Kingdom,Город,true,-4600,-2300,KrecbackPlay,false,300,false,-583,-285,03.07.2022,false,2023-09-23T13:55:00.556Z,2023-09-23T13:55:00.556Z,blue,"Фолен кингдом - остров с замком и деревней, король защищает свое королевство от нежити. Основано на популярном клипе Майнкрафт 2012 года от Captain Sparkle",false
152,0,650eee342575def69cb7d609,GJ 1214 b,Город,true,-1470,-2350,Fel1xx_,false,1250,false,-184,-294,-,false,2023-09-23T13:55:00.470Z,2023-09-23T13:55:00.470Z,red,Планета (город),false
151,0,650eee342575def69cb7d605,   ,Город,true,-1700,-8940,_AntiLag,false,350,false,-215,-1111,03.07.2022,false,2023-09-23T13:55:00.385Z,2024-03-03T11:48:49.633Z,red,Мир на летающих островах,false
150,0,650eee342575def69cb7d601,Крайград,Город,true,13492,13492,Elik_,false,300,false,1687,1687,-,false,2023-09-23T13:55:00.301Z,2023-09-23T13:55:00.301Z,green,Маленькое поселение на острове возле края нового мира.,false
149,0,650eee342575def69cb7d5fd,Ytic Osto,Город,false,-2513,3741,T0fr0,false,100,false,-314,468,30.06.2022,false,2023-09-23T13:55:00.219Z,2023-09-23T13:55:00.219Z,yellow,Здесь живут гении И лютые контiнт мейкiиры,false
148,0,650eee342575def69cb7d5f9,Южные Плантации,Город,true,-1040,13000,Zaekranniy,false,500,false,-103,1681,-,false,2023-09-23T13:55:00.134Z,2023-09-23T13:55:00.134Z,yellow,Без описания.,false
147,0,650eee342575def69cb7d5f5,Королевство Ксалмор,Город,true,-5200,6600,nikolskiy,false,1000,false,-650,828,22.06.2022,false,2023-09-23T13:55:00.051Z,2024-05-03T17:47:10.446Z,yellow,"Если ты новичок, у тебя нету ресурсов, знакомых, и ты не знаешь куда идти, то город новичков - это правильный выбор",false
146,0,650eee332575def69cb7d5f1,СПГ,Город,true,-4990,-5683,Twennnn,false,2000,false,-610,-720,-,false,2023-09-23T13:54:59.967Z,2023-09-23T13:54:59.967Z,red,Без описания.,false
145,0,650eee332575def69cb7d5ed,Объект ТБК,Город,true,80,-10600,Redrik,false,600,false,10,-1333,21.06.2022,false,2023-09-23T13:54:59.882Z,2023-09-23T13:54:59.882Z,red,"Город только основали и планируется он в стиле утопического будущего в гармонии с природой. Будем РПшить, но это необязательно..) Так же, в городе будет загадочный бункер",false
144,0,650eee332575def69cb7d5e9,Араскад,Город,true,-9000,10000,xDelijax,false,2000,false,-1117,1263,23.06.2022,false,2023-09-23T13:54:59.799Z,2023-09-23T13:54:59.799Z,yellow,Город древ и пиратов,false
143,0,650eee332575def69cb7d5e5,Свалкер Таун,Город,true,-9067,2757,Vindescent_,false,2000,false,-1118,350,27.06.2022,false,2023-09-23T13:54:59.716Z,2023-11-18T18:06:08.190Z,blue,Без описания.,false
142,0,650eee332575def69cb7d5e1,OASIS,Город,true,4374,825,Kweebek,false,1000,false,544,92,27.06.2022,false,2023-09-23T13:54:59.597Z,2023-09-23T13:54:59.597Z,green,"Это место, во вселенной, в котором жители параллельных миров и изгои из различных хронологических веток, приспособились к жизни в одном обществе.",false
141,0,650eee332575def69cb7d5dd,Ушлёпинск,Город,true,9989,-11901,mp43,false,250,false,1265,-1494,27.06.2022,false,2023-09-23T13:54:59.514Z,2023-09-23T13:54:59.514Z,red,Большой Шлёппа ушлёпок,false
140,0,650eee332575def69cb7d5d9,Дота 2 Сити,Город,true,-11311,674,Ittriy_,false,500,false,-1410,80,26.06.2022,false,2023-09-23T13:54:59.432Z,2023-09-23T13:54:59.432Z,blue,дота 2 про сити чил раслабон,false
139,0,650eee332575def69cb7d5d5,Тирион,Город,true,5463,2200,BABKA2000,false,1500,false,675,270,26.06.2022,false,2023-09-23T13:54:59.349Z,2023-09-23T13:54:59.349Z,green,Город в эльфийской тематике на возвышенности,false
138,0,650eee332575def69cb7d5d1,Ozymandias,Город,true,-2630,12980,Vovchik_,false,200,false,-332,1622,26.06.2022,false,2023-09-23T13:54:59.264Z,2023-09-23T13:54:59.264Z,yellow,небольшое убежище для рандомных людей,false
137,0,650eee332575def69cb7d5cd,Техноград,Город,true,-8071,-12416,FaNToMaSTeR,false,2000,false,-1010,-1552,20.06.2022,false,2023-09-23T13:54:59.177Z,2023-09-23T13:54:59.177Z,red,Город в стиле Киберпанка,false
136,0,650eee332575def69cb7d5c9,Дейт,Город,true,-580,-2700,1tsukusu,false,100,false,-69,-333,-,false,2023-09-23T13:54:59.091Z,2023-09-23T13:54:59.091Z,red,Город (база) друзей,false
135,0,650eee322575def69cb7d5c5,Джангейт,Город,true,-9900,-3967,Mork13,false,800,false,-1223,-497,05.06.2022,false,2023-09-23T13:54:59.005Z,2023-09-23T13:54:59.005Z,blue,Городок друзей в около стимпанковском стиле,false
134,0,650eee322575def69cb7d5c1,Херлинбург (Опечатано ФБР),Город,true,8217,12525,5opka,false,2000,false,1020,1550,11.06.2022,false,2023-09-23T13:54:58.920Z,2023-10-14T07:38:12.985Z,yellow,"Херлинбург является оплотом Священной Монархии, процветающей Аристократии и дышащей полной грудью, природы, прорастающей по всему городу. (Опечатано ФБР)",false
133,0,650eee322575def69cb7d5bd,Пратвилль,Город,true,-10344,-2952,DJ_SVYAT,false,1000,false,-1287,-384,21.06.2022,false,2023-09-23T13:54:58.831Z,2023-09-23T13:54:58.831Z,blue,"Средневековый город, с атмосферой древней руси. Узкие улочки и густонаселённые районы.",false
132,0,650eee322575def69cb7d5b9,Маранелло,Город,true,71,-6701,S7venMan,false,2000,false,20,-850,22.06.2022,false,2023-09-23T13:54:58.748Z,2024-03-02T21:10:56.308Z,red,"<ol><li><p>""Ciao amici! Добро пожаловать в итальянский городок Маранелло (Maranello)!""</p></li></ol>",false
131,0,650eee322575def69cb7d5b5,Трория,Город,true,9636,12349,RdnStrider,false,500,false,1205,1543,24.06.2022,false,2023-09-23T13:54:58.664Z,2023-09-23T13:54:58.664Z,yellow,Без описания.,false
130,0,650eee322575def69cb7d5b1,Пчелиное поселение,Город,true,-11400,-4150,Eltrobit,false,500,false,-1450,-450,23.06.2022,false,2023-09-23T13:54:58.580Z,2023-09-23T13:54:58.580Z,blue,Поселение для любителей пчёлок и больших пенисов,false
129,0,650eee322575def69cb7d5ad,Фроград,Город,true,1279,-5850,Logmen2078,false,1500,false,158,-730,23.06.2022,false,2023-09-23T13:54:58.494Z,2023-11-05T10:27:40.433Z,red,"Уютный и ламповый город, в котором будут периодически проходить различные ивенты и праздники",false
128,0,650eee322575def69cb7d5a9,Майнгольм,Город,true,-9500,-910,drannch1k,false,500,false,-1185,-111,23.06.2022,false,2023-09-23T13:54:58.410Z,2023-09-23T13:54:58.410Z,blue,Современный и прогрессивный город,false
127,0,650eee322575def69cb7d5a5,Город Уродов,Город,true,-7400,2300,MishaDesinov,false,500,false,-950,300,22.06.2022,false,2023-09-23T13:54:58.328Z,2023-12-12T13:26:07.624Z,blue,"Город Уродов - город с огромной историей, приютивший самых отчаившихся и опустивших руки людей с осбенностями внешности.",false
126,0,650eee322575def69cb7d5a1,Россия,Город,true,-370,-13489,_Grenia_,false,800,false,-61,-1676,22.06.2022,false,2023-09-23T13:54:58.246Z,2023-09-23T13:54:58.246Z,red,"Город В ледяном биоме, со своей системой санкций!",false
125,0,650eee322575def69cb7d59d,Dickистан,Город,true,4400,-350,MrWilfis,false,500,false,550,-44,03.06.2022,false,2023-09-23T13:54:58.161Z,2023-09-23T13:54:58.161Z,green,Город для новичков и не только. Уже сейчас здесь строится неповторимый Big Ben (aka. Big Dick). Приглашаю вас в город викторианской эпохи.,false
124,0,650eee322575def69cb7d599,Твинс,Город,true,8296,13222,_Tw1n,false,2000,false,1031,1683,08.06.2022,false,2023-09-23T13:54:58.074Z,2023-09-23T13:54:58.074Z,yellow,Без описания.,false
123,0,650eee312575def69cb7d595,Тайпока,Город,true,5588,875,DaLiner,false,650,false,685,106,03.06.2022,false,2023-09-23T13:54:57.704Z,2023-09-23T13:54:57.704Z,green,"Город построен в стиле Звездных Войн и одноимённого плавучего города с планеты Камино. Здесь проходят РП ивенты, находится база элитных клонов из 501-го легиона.",false
122,0,650eee312575def69cb7d591,Цитадель Риков,Город,true,4067,-5000,Kekezmekez,false,0,false,553,-700,03.06.2022,false,2023-09-23T13:54:57.621Z,2023-09-23T13:54:57.621Z,red,"Магический город, связанный с различными мировыми эпохами.",false
121,0,650eee312575def69cb7d58d,СекаиГрад,Город,true,6500,7000,TRLWK,false,1500,false,771,826,21.06.2022,false,2023-09-23T13:54:57.534Z,2023-09-23T13:54:57.534Z,yellow,"Лучший японский город, который был основан около трёх лет назад.",false
120,0,650eee312575def69cb7d589,Кириешинск,Город,true,-4000,-12500,cblpHik,false,500,false,-541,-1571,-,false,2023-09-23T13:54:57.449Z,2023-09-23T13:54:57.449Z,red,"Тихий городок, на окраине штата СП. Находится в красивом еловом биоме, рады новым жителям.",false
119,0,650eee312575def69cb7d585,Рыбоград,Город,true,-3112,-9656,palezator,false,500,false,-389,-1207,-,false,2023-09-23T13:54:57.363Z,2023-09-23T13:54:57.363Z,red,Прекрасный город построенный рыбами из рыб для рыб.,false
118,0,650eee312575def69cb7d581,Блюбёрд,Город,true,3880,7600,Arklion,false,900,false,485,950,03.06.2022,false,2023-09-23T13:54:57.275Z,2023-09-23T13:54:57.275Z,yellow,Деревня Культистов ,false
117,0,650eee312575def69cb7d57d,Инадзума,Город,true,-35,11375,Yukipeek,false,2000,false,-5,1440,21.06.2022,false,2023-09-23T13:54:57.190Z,2023-09-23T13:54:57.190Z,yellow,Большой промышленный город,false
